Timestamp,Asset_ID,Batch_ID,Cumulative_Cycles,Avg_Operating_Temp_C,Cell_Voltage_Imbalance_mV,Estimated_SoH,Daily_Distance_km
2025-07-14,TRUCK_090,BATCH_136,86,28.0,1.63,99.88,188.3
2025-07-15,TRUCK_090,BATCH_136,88,28.6,1.13,99.92,202.6
2025-07-16,TRUCK_090,BATCH_136,90,28.6,1.93,99.76,189.9
2025-07-17,TRUCK_090,BATCH_136,92,28.5,1.3,99.88,225.3
2025-07-18,TRUCK_090,BATCH_136,94,27.3,2.37,99.44,191.6
2025-07-19,TRUCK_090,BATCH_136,96,28.2,2.76,99.67,202.0
2025-07-20,TRUCK_090,BATCH_136,98,28.5,2.31,99.67,199.7
2025-07-21,TRUCK_090,BATCH_136,100,27.6,2.13,99.45,202.3
2025-07-22,TRUCK_090,BATCH_136,102,28.6,1.99,99.83,191.2
2025-07-23,TRUCK_090,BATCH_136,104,28.6,2.85,99.62,223.5
2025-07-24,TRUCK_090,BATCH_136,106,28.2,1.82,99.89,220.5
2025-07-25,TRUCK_090,BATCH_136,108,28.5,1.94,99.62,189.9
2025-07-26,TRUCK_090,BATCH_136,110,29.0,1.37,99.72,220.4
2025-07-27,TRUCK_090,BATCH_136,112,28.9,2.52,99.27,193.5
2025-07-28,TRUCK_090,BATCH_136,114,27.7,1.36,99.66,211.0
2025-07-29,TRUCK_090,BATCH_136,116,28.8,2.03,99.91,214.3
2025-07-30,TRUCK_090,BATCH_136,118,28.3,2.43,99.8,223.0
2025-07-31,TRUCK_090,BATCH_136,120,28.4,1.69,99.89,183.3
2025-08-01,TRUCK_090,BATCH_136,122,28.2,2.91,99.77,189.6
2025-08-02,TRUCK_090,BATCH_136,124,27.5,2.23,99.72,202.4
2025-08-03,TRUCK_090,BATCH_136,126,29.3,2.1,99.63,196.3
2025-08-04,TRUCK_090,BATCH_136,128,28.3,1.6,99.53,217.6
2025-08-05,TRUCK_090,BATCH_136,130,28.2,1.51,99.84,202.4
2025-08-06,TRUCK_090,BATCH_136,132,28.6,2.61,99.63,188.7
2025-08-07,TRUCK_090,BATCH_136,134,28.5,1.43,99.53,226.8
2025-08-08,TRUCK_090,BATCH_136,136,28.8,1.53,99.54,196.8
2025-08-09,TRUCK_090,BATCH_136,138,28.8,2.29,99.33,222.6
2025-08-10,TRUCK_090,BATCH_136,140,28.4,1.81,99.15,223.8
2025-08-11,TRUCK_090,BATCH_136,142,29.4,1.73,99.38,198.2
2025-08-12,TRUCK_090,BATCH_136,144,28.3,1.38,99.51,197.4
2025-08-13,TRUCK_090,BATCH_136,146,28.8,1.31,100.15,200.2
2025-08-14,TRUCK_090,BATCH_136,148,28.4,2.89,99.8,198.0
2025-08-15,TRUCK_090,BATCH_136,150,28.4,2.27,99.78,204.4
2025-08-16,TRUCK_090,BATCH_136,152,28.8,2.88,99.65,213.3
2025-08-17,TRUCK_090,BATCH_136,154,28.0,1.6,99.73,195.6
2025-08-18,TRUCK_090,BATCH_136,156,28.8,1.96,99.49,221.7
2025-08-19,TRUCK_090,BATCH_136,158,28.1,2.17,99.67,200.4
2025-08-20,TRUCK_090,BATCH_136,160,27.0,1.99,99.5,187.5
2025-08-21,TRUCK_090,BATCH_136,162,27.9,2.87,99.77,219.9
2025-08-22,TRUCK_090,BATCH_136,164,27.1,1.55,99.99,213.0
2025-08-23,TRUCK_090,BATCH_136,166,27.7,1.96,99.71,199.7
2025-08-24,TRUCK_090,BATCH_136,168,28.5,2.4,99.57,197.5
2025-08-25,TRUCK_090,BATCH_136,170,28.9,2.18,100.01,224.9
2025-08-26,TRUCK_090,BATCH_136,172,28.6,1.93,99.81,190.5
2025-08-27,TRUCK_090,BATCH_136,174,28.6,1.08,99.69,214.9
2025-08-28,TRUCK_090,BATCH_136,176,28.5,2.29,99.87,212.9
2025-08-29,TRUCK_090,BATCH_136,178,28.5,1.2,99.95,216.6
2025-08-30,TRUCK_090,BATCH_136,180,28.2,2.56,99.49,201.6
2025-08-31,TRUCK_090,BATCH_136,182,28.7,1.58,99.52,191.4
2025-09-01,TRUCK_090,BATCH_136,184,27.7,2.02,99.41,208.0
2025-09-02,TRUCK_090,BATCH_136,186,28.5,1.99,99.77,217.2
2025-09-03,TRUCK_090,BATCH_136,188,28.0,2.05,99.97,188.1
2025-09-04,TRUCK_090,BATCH_136,190,27.4,2.19,99.9,214.0
2025-09-05,TRUCK_090,BATCH_136,192,28.2,2.53,99.43,193.5
2025-09-06,TRUCK_090,BATCH_136,194,28.2,2.32,99.25,199.9
2025-09-07,TRUCK_090,BATCH_136,196,28.3,2.79,99.97,213.3
2025-09-08,TRUCK_090,BATCH_136,198,29.1,2.46,99.47,196.0
2025-09-09,TRUCK_090,BATCH_136,200,28.4,1.3,100.06,204.2
2025-09-10,TRUCK_090,BATCH_136,202,28.3,2.18,99.5,189.6
2025-09-11,TRUCK_090,BATCH_136,204,28.9,2.71,99.72,201.0
2025-09-12,TRUCK_090,BATCH_136,206,28.9,2.44,99.85,227.4
2025-09-13,TRUCK_090,BATCH_136,208,27.8,1.12,99.6,194.3
2025-09-14,TRUCK_090,BATCH_136,210,28.2,1.89,99.71,195.7
2025-09-15,TRUCK_090,BATCH_136,212,28.3,2.75,99.44,196.5
2025-09-16,TRUCK_090,BATCH_136,214,28.3,1.06,99.5,204.8
2025-09-17,TRUCK_090,BATCH_136,216,28.0,2.37,99.83,206.7
2025-09-18,TRUCK_090,BATCH_136,218,28.8,1.39,99.64,186.2
2025-09-19,TRUCK_090,BATCH_136,220,27.7,2.33,99.86,220.9
2025-09-20,TRUCK_090,BATCH_136,222,28.0,1.21,100.08,201.4
2025-09-21,TRUCK_090,BATCH_136,224,28.1,1.53,99.96,219.5
2025-09-22,TRUCK_090,BATCH_136,226,28.6,1.72,99.6,185.6
2025-09-23,TRUCK_090,BATCH_136,228,29.2,1.74,99.88,203.0
2025-09-24,TRUCK_090,BATCH_136,230,28.3,1.6,100.11,202.9
2025-09-25,TRUCK_090,BATCH_136,232,28.7,1.99,99.69,204.3
2025-09-26,TRUCK_090,BATCH_136,234,28.1,2.82,99.47,223.0
2025-09-27,TRUCK_090,BATCH_136,236,28.8,2.76,99.49,218.0
2025-09-28,TRUCK_090,BATCH_136,238,28.7,2.64,99.58,188.3
2025-06-01,TRUCK_091,BATCH_123,0,29.6,2.06,99.68,198.1
2025-06-02,TRUCK_091,BATCH_123,2,30.7,2.58,99.31,227.2
2025-06-03,TRUCK_091,BATCH_123,4,30.5,2.47,99.91,209.9
2025-06-04,TRUCK_091,BATCH_123,6,31.0,1.16,99.86,202.8
2025-06-05,TRUCK_091,BATCH_123,8,31.6,1.66,99.85,199.3
2025-06-06,TRUCK_091,BATCH_123,10,31.2,2.59,100.0,240.9
2025-06-07,TRUCK_091,BATCH_123,12,30.7,1.59,99.5,238.5
2025-06-08,TRUCK_091,BATCH_123,14,31.7,1.94,99.72,205.3
2025-06-09,TRUCK_091,BATCH_123,16,31.3,1.77,99.77,226.0
2025-06-10,TRUCK_091,BATCH_123,18,30.7,2.0,99.71,201.4
2025-06-11,TRUCK_091,BATCH_123,20,30.9,2.25,100.0,210.1
2025-06-12,TRUCK_091,BATCH_123,22,30.8,2.88,100.16,200.8
2025-06-13,TRUCK_091,BATCH_123,24,30.4,1.92,99.77,212.8
2025-06-14,TRUCK_091,BATCH_123,26,30.5,1.9,99.85,199.7
2025-06-15,TRUCK_091,BATCH_123,28,30.5,1.59,99.85,219.4
2025-06-16,TRUCK_091,BATCH_123,30,31.1,1.68,99.7,239.0
2025-06-17,TRUCK_091,BATCH_123,32,30.6,2.85,99.71,219.7
2025-06-18,TRUCK_091,BATCH_123,34,31.1,2.55,99.77,233.9
2025-06-19,TRUCK_091,BATCH_123,36,31.0,2.3,99.81,229.3
2025-06-20,TRUCK_091,BATCH_123,38,30.2,1.82,99.94,221.4
2025-06-21,TRUCK_091,BATCH_123,40,30.7,2.4,99.3,227.9
2025-06-22,TRUCK_091,BATCH_123,42,30.1,1.89,99.61,230.7
2025-06-23,TRUCK_091,BATCH_123,44,30.7,2.97,99.46,202.0
2025-06-24,TRUCK_091,BATCH_123,46,30.6,2.02,100.06,214.1
2025-06-25,TRUCK_091,BATCH_123,48,30.4,1.64,100.34,199.9
2025-06-26,TRUCK_091,BATCH_123,50,30.5,1.81,99.55,238.9
2025-06-27,TRUCK_091,BATCH_123,52,30.1,2.21,99.59,222.1
2025-06-28,TRUCK_091,BATCH_123,54,30.6,1.4,99.69,206.5
2025-06-29,TRUCK_091,BATCH_123,56,31.1,2.62,99.94,211.4
2025-06-30,TRUCK_091,BATCH_123,58,30.4,2.09,99.95,225.8
2025-07-01,TRUCK_091,BATCH_123,60,29.9,2.84,99.6,214.8
2025-07-02,TRUCK_091,BATCH_123,62,30.9,2.74,99.68,232.6
2025-07-03,TRUCK_091,BATCH_123,64,30.9,1.91,99.83,203.7
2025-07-04,TRUCK_091,BATCH_123,66,30.5,2.82,99.67,199.7
2025-07-05,TRUCK_091,BATCH_123,68,31.3,2.56,99.39,229.7
2025-07-06,TRUCK_091,BATCH_123,70,30.7,1.65,99.85,240.7
2025-07-07,TRUCK_091,BATCH_123,72,31.1,1.88,99.55,236.7
2025-07-08,TRUCK_091,BATCH_123,74,30.7,2.07,99.34,213.7
2025-07-09,TRUCK_091,BATCH_123,76,30.5,1.59,99.84,216.3
2025-07-10,TRUCK_091,BATCH_123,78,30.6,2.8,99.4,199.4
2025-07-11,TRUCK_091,BATCH_123,80,30.6,2.02,99.76,198.0
2025-07-12,TRUCK_091,BATCH_123,82,29.4,1.4,99.95,222.0
2025-07-13,TRUCK_091,BATCH_123,84,30.1,2.65,99.76,225.6
2025-07-14,TRUCK_091,BATCH_123,86,30.7,1.54,99.84,237.9
2025-07-15,TRUCK_091,BATCH_123,88,31.1,1.18,99.51,238.6
2025-07-16,TRUCK_091,BATCH_123,90,30.6,2.36,99.92,217.5
2025-07-17,TRUCK_091,BATCH_123,92,30.9,1.1,100.01,228.5
2025-07-18,TRUCK_091,BATCH_123,94,30.3,2.57,99.41,225.2
2025-07-19,TRUCK_091,BATCH_123,96,29.2,1.22,99.75,219.3
2025-07-20,TRUCK_091,BATCH_123,98,30.9,2.19,99.89,207.7
2025-07-21,TRUCK_091,BATCH_123,100,30.6,2.02,100.04,232.2
2025-07-22,TRUCK_091,BATCH_123,102,30.3,1.69,100.08,212.7
2025-07-23,TRUCK_091,BATCH_123,104,31.6,1.72,99.34,222.7
2025-07-24,TRUCK_091,BATCH_123,106,31.0,1.9,99.26,197.4
2025-07-25,TRUCK_091,BATCH_123,108,31.6,1.43,99.7,231.2
2025-07-26,TRUCK_091,BATCH_123,110,30.0,1.33,99.69,205.5
2025-07-27,TRUCK_091,BATCH_123,112,30.3,2.37,99.51,220.0
2025-07-28,TRUCK_091,BATCH_123,114,31.3,2.75,99.6,219.6
2025-07-29,TRUCK_091,BATCH_123,116,30.8,1.23,99.54,238.1
2025-07-30,TRUCK_091,BATCH_123,118,30.8,1.78,99.6,223.0
2025-07-31,TRUCK_091,BATCH_123,120,31.4,2.47,99.36,196.8
2025-08-01,TRUCK_091,BATCH_123,122,30.5,1.7,99.85,224.5
2025-08-02,TRUCK_091,BATCH_123,124,30.8,1.37,100.02,210.8
2025-08-03,TRUCK_091,BATCH_123,126,30.8,2.0,99.59,234.7
2025-08-04,TRUCK_091,BATCH_123,128,31.7,2.46,99.74,224.0
2025-08-05,TRUCK_091,BATCH_123,130,30.5,2.06,99.57,214.4
2025-08-06,TRUCK_091,BATCH_123,132,30.3,2.79,99.31,217.3
2025-08-07,TRUCK_091,BATCH_123,134,30.4,2.25,99.04,218.3
2025-08-08,TRUCK_091,BATCH_123,136,30.7,2.53,99.71,225.0
2025-08-09,TRUCK_091,BATCH_123,138,31.2,2.82,99.5,219.2
2025-08-10,TRUCK_091,BATCH_123,140,30.9,2.58,99.66,216.4
2025-08-11,TRUCK_091,BATCH_123,142,30.0,2.23,99.49,219.7
2025-08-12,TRUCK_091,BATCH_123,144,29.1,1.57,100.05,203.1
2025-08-13,TRUCK_091,BATCH_123,146,31.2,1.2,100.03,209.7
2025-08-14,TRUCK_091,BATCH_123,148,30.6,1.39,99.47,231.7
2025-08-15,TRUCK_091,BATCH_123,150,30.0,1.67,99.62,198.0
2025-08-16,TRUCK_091,BATCH_123,152,30.6,1.29,99.54,203.2
2025-08-17,TRUCK_091,BATCH_123,154,30.2,2.01,99.84,237.4
2025-08-18,TRUCK_091,BATCH_123,156,30.6,2.33,99.92,202.5
2025-08-19,TRUCK_091,BATCH_123,158,30.6,2.76,99.65,228.0
2025-08-20,TRUCK_091,BATCH_123,160,31.0,2.91,99.65,212.9
2025-08-21,TRUCK_091,BATCH_123,162,29.6,1.46,99.71,231.3
2025-08-22,TRUCK_091,BATCH_123,164,30.1,1.03,99.49,230.6
2025-08-23,TRUCK_091,BATCH_123,166,30.3,1.25,99.76,224.0
2025-08-24,TRUCK_091,BATCH_123,168,29.9,1.28,99.7,236.4
2025-08-25,TRUCK_091,BATCH_123,170,30.0,2.31,99.51,217.3
2025-08-26,TRUCK_091,BATCH_123,172,30.8,2.52,99.77,227.0
2025-08-27,TRUCK_091,BATCH_123,174,30.0,2.72,99.52,224.0
2025-08-28,TRUCK_091,BATCH_123,176,30.2,1.52,99.58,237.5
2025-08-29,TRUCK_091,BATCH_123,178,32.0,1.22,99.98,212.7
2025-08-30,TRUCK_091,BATCH_123,180,30.9,2.86,99.24,235.8
2025-08-31,TRUCK_091,BATCH_123,182,31.4,1.85,100.21,229.4
2025-09-01,TRUCK_091,BATCH_123,184,30.3,1.27,99.71,202.9
2025-09-02,TRUCK_091,BATCH_123,186,30.3,2.08,99.6,234.3
2025-09-03,TRUCK_091,BATCH_123,188,30.6,2.07,99.53,233.8
2025-09-04,TRUCK_091,BATCH_123,190,30.6,1.71,99.57,215.4
2025-09-05,TRUCK_091,BATCH_123,192,31.0,1.64,99.78,215.3
2025-09-06,TRUCK_091,BATCH_123,194,30.3,2.21,99.71,222.0
2025-09-07,TRUCK_091,BATCH_123,196,30.6,2.08,99.54,200.5
2025-09-08,TRUCK_091,BATCH_123,198,30.5,2.12,99.96,234.9
2025-09-09,TRUCK_091,BATCH_123,200,31.0,1.92,99.74,214.5
2025-09-10,TRUCK_091,BATCH_123,202,31.2,1.5,99.75,235.1
2025-09-11,TRUCK_091,BATCH_123,204,30.7,2.22,99.63,199.3
2025-09-12,TRUCK_091,BATCH_123,206,31.5,1.0,99.85,206.0
2025-09-13,TRUCK_091,BATCH_123,208,29.9,1.71,99.54,208.1
2025-09-14,TRUCK_091,BATCH_123,210,30.6,1.49,99.58,236.3
2025-09-15,TRUCK_091,BATCH_123,212,30.0,2.95,99.02,204.6
2025-09-16,TRUCK_091,BATCH_123,214,30.8,2.51,99.43,221.8
2025-09-17,TRUCK_091,BATCH_123,216,30.2,1.3,99.65,212.8
2025-09-18,TRUCK_091,BATCH_123,218,31.3,2.45,99.79,220.9
2025-09-19,TRUCK_091,BATCH_123,220,31.5,2.37,99.79,232.8
2025-09-20,TRUCK_091,BATCH_123,222,30.1,2.69,99.95,217.9
2025-09-21,TRUCK_091,BATCH_123,224,32.2,1.25,99.83,221.0
2025-09-22,TRUCK_091,BATCH_123,226,31.5,2.27,99.55,239.8
2025-09-23,TRUCK_091,BATCH_123,228,30.3,2.4,99.42,225.5
2025-09-24,TRUCK_091,BATCH_123,230,31.2,2.86,99.74,208.4
2025-09-25,TRUCK_091,BATCH_123,232,30.4,2.47,99.82,197.1
2025-09-26,TRUCK_091,BATCH_123,234,32.4,1.46,99.43,195.8
2025-09-27,TRUCK_091,BATCH_123,236,30.3,2.38,99.75,204.9
2025-09-28,TRUCK_091,BATCH_123,238,30.5,2.25,99.64,216.5
2025-06-01,TRUCK_092,BATCH_128,0,30.9,2.42,99.52,203.9
2025-06-02,TRUCK_092,BATCH_128,2,31.9,2.46,99.93,228.2
2025-06-03,TRUCK_092,BATCH_128,4,30.7,2.67,99.73,195.8
2025-06-04,TRUCK_092,BATCH_128,6,31.4,1.04,99.81,196.4
2025-06-05,TRUCK_092,BATCH_128,8,31.2,1.82,99.83,197.1
2025-06-06,TRUCK_092,BATCH_128,10,31.3,2.52,100.02,211.5
2025-06-07,TRUCK_092,BATCH_128,12,31.2,1.03,99.65,230.8
2025-06-08,TRUCK_092,BATCH_128,14,31.7,1.94,100.18,214.9
2025-06-09,TRUCK_092,BATCH_128,16,31.5,2.84,99.62,210.2
2025-06-10,TRUCK_092,BATCH_128,18,32.1,1.16,100.04,204.6
2025-06-11,TRUCK_092,BATCH_128,20,31.2,1.03,99.85,192.5
2025-06-12,TRUCK_092,BATCH_128,22,32.0,1.39,100.16,190.0
2025-06-13,TRUCK_092,BATCH_128,24,31.4,2.55,99.89,226.1
2025-06-14,TRUCK_092,BATCH_128,26,32.0,1.79,100.04,233.2
2025-06-15,TRUCK_092,BATCH_128,28,30.7,2.0,100.07,188.8
2025-06-16,TRUCK_092,BATCH_128,30,32.1,2.22,99.81,233.1
2025-06-17,TRUCK_092,BATCH_128,32,31.1,2.5,99.81,189.6
2025-06-18,TRUCK_092,BATCH_128,34,31.5,2.51,99.96,215.8
2025-06-19,TRUCK_092,BATCH_128,36,32.3,1.6,99.66,212.8
2025-06-20,TRUCK_092,BATCH_128,38,31.0,2.69,99.97,200.9
2025-06-21,TRUCK_092,BATCH_128,40,31.6,1.3,99.75,221.4
2025-06-22,TRUCK_092,BATCH_128,42,31.4,1.91,99.72,228.1
2025-06-23,TRUCK_092,BATCH_128,44,31.4,2.23,100.01,192.2
2025-06-24,TRUCK_092,BATCH_128,46,31.4,1.75,100.07,202.8
2025-06-25,TRUCK_092,BATCH_128,48,31.4,1.36,99.62,190.8
2025-06-26,TRUCK_092,BATCH_128,50,31.6,2.47,99.9,194.9
2025-06-27,TRUCK_092,BATCH_128,52,31.7,2.03,99.88,205.0
2025-06-28,TRUCK_092,BATCH_128,54,31.3,1.93,99.41,188.3
2025-06-29,TRUCK_092,BATCH_128,56,31.4,1.36,99.72,191.9
2025-06-30,TRUCK_092,BATCH_128,58,31.7,2.3,99.94,202.5
2025-07-01,TRUCK_092,BATCH_128,60,31.3,1.14,99.72,190.8
2025-07-02,TRUCK_092,BATCH_128,62,31.3,2.26,100.09,221.8
2025-07-03,TRUCK_092,BATCH_128,64,31.8,1.37,99.99,234.4
2025-07-04,TRUCK_092,BATCH_128,66,31.9,1.16,99.77,193.4
2025-07-05,TRUCK_092,BATCH_128,68,31.2,2.77,99.72,228.7
2025-07-06,TRUCK_092,BATCH_128,70,31.5,2.76,99.78,217.5
2025-07-07,TRUCK_092,BATCH_128,72,31.3,1.01,99.86,217.8
2025-07-08,TRUCK_092,BATCH_128,74,31.5,2.75,99.49,214.2
2025-07-09,TRUCK_092,BATCH_128,76,31.2,2.63,99.67,223.1
2025-07-10,TRUCK_092,BATCH_128,78,31.3,1.69,99.77,208.0
2025-07-11,TRUCK_092,BATCH_128,80,31.4,1.33,99.86,205.0
2025-07-12,TRUCK_092,BATCH_128,82,31.8,1.02,99.69,188.0
2025-07-13,TRUCK_092,BATCH_128,84,31.5,2.78,99.81,196.1
2025-07-14,TRUCK_092,BATCH_128,86,31.2,1.04,99.83,187.9
2025-07-15,TRUCK_092,BATCH_128,88,31.9,2.24,99.97,190.2
2025-07-16,TRUCK_092,BATCH_128,90,31.9,1.78,100.01,209.4
2025-07-17,TRUCK_092,BATCH_128,92,32.2,2.53,99.89,215.4
2025-07-18,TRUCK_092,BATCH_128,94,32.2,2.41,100.04,223.0
2025-07-19,TRUCK_092,BATCH_128,96,32.0,1.58,100.2,207.6
2025-07-20,TRUCK_092,BATCH_128,98,31.3,2.13,99.54,217.9
2025-07-21,TRUCK_092,BATCH_128,100,31.7,3.0,99.72,194.9
2025-07-22,TRUCK_092,BATCH_128,102,31.2,2.9,99.54,206.9
2025-07-23,TRUCK_092,BATCH_128,104,31.4,1.58,99.46,222.7
2025-07-24,TRUCK_092,BATCH_128,106,31.9,1.5,99.71,231.7
2025-07-25,TRUCK_092,BATCH_128,108,31.2,1.11,99.39,223.5
2025-07-26,TRUCK_092,BATCH_128,110,31.7,2.47,99.59,233.1
2025-07-27,TRUCK_092,BATCH_128,112,31.9,1.58,99.64,219.0
2025-07-28,TRUCK_092,BATCH_128,114,32.2,1.17,99.71,196.1
2025-07-29,TRUCK_092,BATCH_128,116,31.6,1.16,99.94,192.0
2025-07-30,TRUCK_092,BATCH_128,118,31.1,2.12,99.88,189.1
2025-07-31,TRUCK_092,BATCH_128,120,30.8,1.36,99.42,218.2
2025-08-01,TRUCK_092,BATCH_128,122,32.0,2.98,99.7,224.1
2025-08-02,TRUCK_092,BATCH_128,124,31.1,2.07,99.44,190.1
2025-08-03,TRUCK_092,BATCH_128,126,32.0,1.54,99.51,212.6
2025-08-04,TRUCK_092,BATCH_128,128,31.0,2.45,99.37,225.0
2025-08-05,TRUCK_092,BATCH_128,130,31.2,1.8,99.92,198.7
2025-08-06,TRUCK_092,BATCH_128,132,31.7,1.76,99.43,188.4
2025-08-07,TRUCK_092,BATCH_128,134,32.0,2.49,99.74,190.8
2025-08-08,TRUCK_092,BATCH_128,136,31.3,2.97,99.5,228.3
2025-08-09,TRUCK_092,BATCH_128,138,31.6,2.42,99.61,199.1
2025-08-10,TRUCK_092,BATCH_128,140,32.4,1.58,99.58,206.3
2025-08-11,TRUCK_092,BATCH_128,142,31.5,1.63,99.61,192.6
2025-08-12,TRUCK_092,BATCH_128,144,32.1,1.3,100.07,216.0
2025-08-13,TRUCK_092,BATCH_128,146,31.9,2.97,99.44,208.0
2025-08-14,TRUCK_092,BATCH_128,148,31.1,1.88,99.53,233.4
2025-08-15,TRUCK_092,BATCH_128,150,31.1,2.75,99.59,202.8
2025-08-16,TRUCK_092,BATCH_128,152,32.3,2.56,99.49,207.9
2025-08-17,TRUCK_092,BATCH_128,154,31.3,2.05,99.62,188.6
2025-08-18,TRUCK_092,BATCH_128,156,30.6,2.96,99.83,206.3
2025-08-19,TRUCK_092,BATCH_128,158,31.4,2.07,99.5,204.0
2025-08-20,TRUCK_092,BATCH_128,160,32.2,2.58,99.46,220.1
2025-08-21,TRUCK_092,BATCH_128,162,30.9,1.7,99.95,189.4
2025-08-22,TRUCK_092,BATCH_128,164,31.6,1.09,100.01,226.9
2025-08-23,TRUCK_092,BATCH_128,166,31.4,2.94,99.39,202.8
2025-08-24,TRUCK_092,BATCH_128,168,31.3,2.22,99.97,202.7
2025-08-25,TRUCK_092,BATCH_128,170,32.3,2.45,99.78,225.3
2025-08-26,TRUCK_092,BATCH_128,172,30.8,1.67,99.61,229.8
2025-08-27,TRUCK_092,BATCH_128,174,31.3,2.51,99.57,203.1
2025-08-28,TRUCK_092,BATCH_128,176,31.5,2.77,99.68,208.4
2025-08-29,TRUCK_092,BATCH_128,178,31.4,2.06,99.75,198.7
2025-08-30,TRUCK_092,BATCH_128,180,31.4,1.34,99.97,217.2
2025-08-31,TRUCK_092,BATCH_128,182,31.2,2.16,99.56,232.9
2025-09-01,TRUCK_092,BATCH_128,184,31.4,1.75,99.78,193.0
2025-09-02,TRUCK_092,BATCH_128,186,32.0,1.95,99.89,207.3
2025-09-03,TRUCK_092,BATCH_128,188,32.3,2.98,99.64,215.2
2025-09-04,TRUCK_092,BATCH_128,190,31.2,2.72,99.32,207.3
2025-09-05,TRUCK_092,BATCH_128,192,31.5,2.41,99.6,201.2
2025-09-06,TRUCK_092,BATCH_128,194,31.4,2.08,99.62,222.1
2025-09-07,TRUCK_092,BATCH_128,196,31.6,1.52,99.51,227.4
2025-09-08,TRUCK_092,BATCH_128,198,31.2,2.74,99.49,232.6
2025-09-09,TRUCK_092,BATCH_128,200,31.2,2.83,99.56,193.4
2025-09-10,TRUCK_092,BATCH_128,202,30.9,2.98,99.22,230.6
2025-09-11,TRUCK_092,BATCH_128,204,31.2,2.4,99.49,214.4
2025-09-12,TRUCK_092,BATCH_128,206,31.7,1.17,99.81,210.2
2025-09-13,TRUCK_092,BATCH_128,208,32.2,1.86,99.72,220.2
2025-09-14,TRUCK_092,BATCH_128,210,32.8,1.48,99.83,197.1
2025-09-15,TRUCK_092,BATCH_128,212,31.2,1.35,99.64,231.7
2025-09-16,TRUCK_092,BATCH_128,214,31.1,2.27,99.85,208.2
2025-09-17,TRUCK_092,BATCH_128,216,30.9,2.34,99.58,194.9
2025-09-18,TRUCK_092,BATCH_128,218,31.6,2.63,99.25,195.7
2025-09-19,TRUCK_092,BATCH_128,220,32.0,2.6,99.65,232.9
2025-09-20,TRUCK_092,BATCH_128,222,31.6,1.04,100.04,232.9
2025-09-21,TRUCK_092,BATCH_128,224,31.7,1.5,99.65,203.8
2025-09-22,TRUCK_092,BATCH_128,226,31.4,2.89,99.79,214.4
2025-09-23,TRUCK_092,BATCH_128,228,30.6,2.17,99.79,221.5
2025-09-24,TRUCK_092,BATCH_128,230,30.8,2.17,99.72,204.7
2025-09-25,TRUCK_092,BATCH_128,232,31.5,1.87,99.62,227.0
2025-09-26,TRUCK_092,BATCH_128,234,31.7,1.52,99.46,203.7
2025-09-27,TRUCK_092,BATCH_128,236,32.4,1.94,99.78,206.2
2025-09-28,TRUCK_092,BATCH_128,238,31.2,1.67,99.26,231.1
2025-06-01,TRUCK_093,BATCH_148,0,29.6,2.98,99.6,261.0
2025-06-02,TRUCK_093,BATCH_148,2,29.6,1.08,99.58,254.7
2025-06-03,TRUCK_093,BATCH_148,4,28.9,2.17,99.53,273.7
2025-06-04,TRUCK_093,BATCH_148,6,28.8,1.22,100.03,250.0
2025-06-05,TRUCK_093,BATCH_148,8,29.0,1.14,99.64,236.9
2025-06-06,TRUCK_093,BATCH_148,10,29.2,2.83,99.51,268.6
2025-06-07,TRUCK_093,BATCH_148,12,30.0,2.33,99.98,263.7
2025-06-08,TRUCK_093,BATCH_148,14,28.5,2.37,99.94,267.7
2025-06-09,TRUCK_093,BATCH_148,16,28.2,2.65,99.88,260.4
2025-06-10,TRUCK_093,BATCH_148,18,29.3,2.92,100.11,263.9
2025-06-11,TRUCK_093,BATCH_148,20,28.7,1.53,100.02,269.4
2025-06-12,TRUCK_093,BATCH_148,22,29.4,1.18,99.82,225.1
2025-06-13,TRUCK_093,BATCH_148,24,28.5,2.36,99.56,262.4
2025-06-14,TRUCK_093,BATCH_148,26,29.2,2.55,99.74,242.6
2025-06-15,TRUCK_093,BATCH_148,28,29.9,1.61,99.94,238.6
2025-06-16,TRUCK_093,BATCH_148,30,28.6,2.99,99.61,238.2
2025-06-17,TRUCK_093,BATCH_148,32,28.4,2.29,99.85,225.6
2025-06-18,TRUCK_093,BATCH_148,34,29.0,2.85,99.59,236.3
2025-06-19,TRUCK_093,BATCH_148,36,30.1,2.23,99.71,250.7
2025-06-20,TRUCK_093,BATCH_148,38,29.0,1.67,99.5,262.2
2025-06-21,TRUCK_093,BATCH_148,40,29.2,1.56,99.68,264.6
2025-06-22,TRUCK_093,BATCH_148,42,28.7,1.77,99.61,230.1
2025-06-23,TRUCK_093,BATCH_148,44,28.4,1.51,99.98,226.4
2025-06-24,TRUCK_093,BATCH_148,46,29.2,2.45,99.74,259.0
2025-06-25,TRUCK_093,BATCH_148,48,28.7,2.68,100.02,257.8
2025-06-26,TRUCK_093,BATCH_148,50,28.7,2.8,99.74,275.3
2025-06-27,TRUCK_093,BATCH_148,52,29.6,2.08,99.52,276.2
2025-06-28,TRUCK_093,BATCH_148,54,28.9,1.18,99.79,275.8
2025-06-29,TRUCK_093,BATCH_148,56,29.1,1.43,99.68,254.7
2025-06-30,TRUCK_093,BATCH_148,58,29.0,1.93,99.5,246.4
